0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
58.72,0.07,4.76,4.76,0.0,8.67,0.24,18.39,0.0,0.02,3.97,0.0,2.94,0.0,0.16,0.0,0.0,0.0,0.18,65.24,0.0,0.39,0.09,0.0,106.08,0.0,0.7,0.64,47.1,5.92,0.26,58.53,0.21,2.21,0.0,0.0,7.36,0.16,0.0,4.07,0.0,0.69,2.31,0.0,4.29,19.34,0.0,2.08,0.0,2.38,3.79,0.16,0.0,4.23,0.1,0.0,0.0,0.02,0.06,0.0,0.0,0.25,0.0,0.03,0.0,7.41,0.0,1.2,0.0,1.36,3.83,0.0,9.1,0.0,0.04,31.92,0.0,0.1,10.38,446.25,0.0,0.32,7.42,2.45,0.0,0.11,0.08,0.0,0.0,0.21,3.53,3.91,33.63,4.48,4.91,29.0,16.56,0.0,0.03,0.0,0.0,0.13,13.1,0.51,0.0,0.63,0.0,0.0,0.0,0.0,0.0,34.5,0.0,39.07,0.0,11.84,0.0,5.29,5.98,162.85,18.43,0.0,0.0,0.0,8.61,2.66,0.0,2.14,2.82,59.97,0.0,0.0,0.0,0.0,0.0,1.93,0.02,0.14,9.08,1.61,7.47,0.0,0.05,40.71,0.0,0.0,0.02,2.11,51.21,0.0,374.27,0.0,0.0,1.87,0.12,31.39,0.0,0.0,4.36,3.26,0.0,0.62,75.47,5.19,17.23,0.0,0.22,0.0,0.37,11.76,0.09,0.0,0.99,0.0,0.0,0.0,1.06,28.08,0.23,0.0,0.67,8.48,0.0,0.0,9.19,9.87,2.11,0.0,0.66,0.0,0.08,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.23,69.35,1.0
70.94,0.06,4.37,5.42,0.0,7.29,0.14,17.01,0.0,0.02,5.36,0.0,1.75,0.15,0.27,0.0,0.0,0.0,0.15,64.69,0.0,0.62,0.08,0.0,87.38,0.0,0.58,1.92,48.75,4.12,0.32,67.59,0.1,2.22,0.13,0.0,18.88,0.18,0.0,3.69,0.0,1.21,2.16,0.0,4.28,19.55,0.0,0.85,0.0,2.82,3.54,0.06,0.0,6.2,0.0,0.0,0.0,0.07,0.09,0.0,0.0,0.11,0.0,0.0,0.0,7.16,0.0,0.6,0.0,1.54,3.93,0.0,7.34,0.0,0.04,29.45,0.0,0.0,8.36,423.38,0.0,0.09,5.4,2.15,0.0,0.0,0.26,0.0,0.0,0.0,2.95,9.2,31.34,5.4,3.95,22.68,17.88,0.0,0.05,0.0,0.0,0.0,11.99,0.53,0.0,0.39,0.0,0.0,0.0,0.0,0.0,35.87,0.0,41.01,0.0,11.14,0.0,5.16,6.54,153.31,28.39,0.0,0.0,0.0,8.8,2.0,0.0,1.76,3.19,50.48,0.0,0.0,0.0,0.0,0.05,0.78,0.0,0.12,10.77,1.93,6.97,0.0,0.01,42.36,0.0,0.0,0.02,2.46,65.15,0.0,297.48,0.0,0.0,1.41,0.08,34.14,0.0,0.0,4.05,2.51,0.0,0.54,76.18,5.04,12.39,0.0,0.0,0.0,0.0,10.29,0.08,0.0,0.59,0.0,0.0,0.0,0.58,28.23,0.38,0.0,0.89,8.9,0.36,0.0,9.72,11.51,2.13,0.1,0.58,0.0,0.19,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.33,63.29,1.0
73.99,0.0,3.15,3.94,0.0,14.66,0.11,21.61,0.0,0.0,3.49,0.0,3.13,0.15,0.19,0.0,0.0,0.0,0.05,68.05,0.0,0.28,0.0,0.0,101.0,0.0,0.7,1.21,47.05,4.4,0.47,51.03,0.07,1.89,0.08,0.0,5.07,0.28,0.0,4.06,0.0,0.73,2.22,0.0,4.04,26.08,0.0,0.72,0.0,1.57,3.56,0.1,0.0,4.61,0.27,0.0,0.0,0.05,0.17,0.0,0.0,0.2,0.0,0.0,0.0,6.46,0.0,0.08,0.0,1.69,3.56,0.0,9.51,0.0,0.22,38.87,0.0,0.18,9.19,437.87,0.0,0.48,6.96,1.59,0.0,0.0,0.01,0.0,0.0,0.0,3.22,6.66,29.43,4.63,5.48,22.14,17.2,0.0,0.07,0.0,0.0,0.08,15.09,0.31,0.0,0.32,0.0,0.0,0.0,0.0,0.0,42.41,0.0,45.28,0.0,11.36,0.0,5.13,6.27,186.43,23.04,0.0,0.02,0.15,7.65,1.79,0.0,2.01,2.71,54.11,0.0,0.0,0.0,0.0,0.0,1.18,0.02,0.37,7.81,3.84,6.49,0.0,0.06,51.08,0.0,0.0,0.0,2.39,61.69,0.0,363.84,0.0,0.0,1.61,0.05,32.24,0.11,0.02,3.65,2.92,0.0,0.36,83.37,5.05,19.29,0.0,0.0,0.0,0.0,9.2,0.1,0.0,0.61,0.0,0.0,0.0,0.91,27.02,0.18,0.0,0.5,10.07,0.0,0.0,7.7,10.45,1.03,0.0,0.78,0.0,0.18,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.69,58.5,0.0
57.26,0.0,2.04,4.31,0.0,10.5,0.07,15.86,0.0,0.0,4.33,0.0,1.72,0.55,0.2,0.0,0.0,0.0,0.2,59.93,0.0,0.53,0.0,0.0,71.55,0.0,0.54,0.9,42.67,3.33,0.32,69.11,0.08,1.43,0.15,0.0,22.93,0.0,0.0,3.3,0.0,1.39,1.92,0.0,4.78,20.64,0.0,0.67,0.0,1.99,4.19,0.25,0.0,5.64,0.0,0.02,0.0,0.03,0.32,0.0,0.0,0.14,0.06,0.0,0.0,5.82,0.0,0.65,0.0,1.04,3.78,0.0,6.25,0.0,0.03,28.71,0.0,0.0,9.4,632.06,0.0,0.0,5.39,2.25,0.0,0.0,0.03,0.0,0.0,0.0,2.77,7.03,27.61,3.86,2.87,22.95,17.58,0.0,0.04,0.0,0.0,0.11,18.18,0.14,0.0,0.69,0.0,0.0,0.0,0.0,0.0,40.87,0.0,45.33,0.0,11.76,0.0,5.26,7.74,111.03,35.48,0.0,0.0,0.69,8.83,1.8,0.0,2.36,3.23,52.4,0.0,0.08,0.0,0.0,0.0,0.37,0.03,0.52,8.42,2.44,5.19,0.0,0.1,43.87,0.0,0.0,0.0,3.3,69.63,0.0,280.96,0.0,0.0,1.14,0.21,25.35,0.21,0.05,3.51,1.66,0.0,0.55,67.1,4.71,9.66,0.0,0.19,0.0,0.0,8.41,0.0,0.12,0.3,0.0,0.0,0.0,3.7,31.79,0.07,0.0,0.43,7.8,0.0,0.0,10.46,9.31,1.8,0.0,0.6,0.0,0.15,0.02,0.0,0.0,0.0,1.51,0.0,0.0,0.13,72.51,0.0
153.98,0.09,5.04,3.17,0.0,4.02,0.2,81.54,0.0,0.0,20.93,0.0,4.58,0.19,0.2,0.0,0.0,0.0,0.0,70.19,0.0,0.52,0.0,0.0,81.9,0.0,0.62,0.68,101.32,1.24,0.62,54.75,0.05,1.44,0.0,0.0,9.83,0.0,0.0,3.29,0.0,0.65,2.79,0.0,3.28,21.78,0.0,0.54,0.0,1.95,3.71,0.22,0.0,4.35,0.0,0.0,0.0,0.05,0.13,0.0,0.0,0.19,0.0,0.0,0.0,4.43,0.0,0.3,0.0,1.1,2.47,0.0,10.39,0.0,0.1,29.06,0.0,0.0,11.77,10.53,0.0,0.38,3.71,3.98,0.0,0.0,0.02,0.0,0.0,0.0,2.14,5.45,16.74,6.1,11.22,24.13,11.22,0.0,0.03,0.0,0.0,0.05,19.23,0.2,0.0,0.41,0.0,0.0,0.0,0.0,0.0,29.93,0.0,52.67,0.0,6.05,0.0,4.15,5.95,257.4,149.77,0.0,0.0,0.0,9.4,2.58,0.0,1.78,1.79,65.97,0.0,0.11,0.0,0.0,0.03,2.27,0.02,0.0,26.46,3.11,6.33,0.0,0.23,38.81,0.0,0.04,0.06,3.03,103.69,0.0,484.19,0.0,0.0,1.36,0.14,60.9,0.0,0.14,5.71,2.37,0.0,0.47,132.2,8.38,14.06,0.0,0.13,0.0,0.0,13.78,0.0,0.0,0.31,0.0,0.0,0.0,0.86,28.37,0.11,0.0,0.34,5.51,0.0,0.0,3.51,10.42,0.96,0.0,0.9,0.0,0.74,0.04,0.0,0.0,0.0,1.33,0.0,0.0,0.0,53.52,1.0
103.3,0.16,1.53,3.03,0.0,9.52,0.31,29.26,0.0,0.0,4.47,0.0,4.93,0.17,0.17,0.12,0.0,0.0,0.06,113.5,0.0,0.29,0.0,0.0,63.8,0.0,0.34,0.46,70.07,1.97,0.87,82.71,0.06,1.11,0.05,0.0,9.26,0.44,0.0,2.7,0.0,0.47,2.85,0.0,4.51,29.92,0.0,0.33,0.0,1.67,2.34,0.13,0.0,2.44,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.64,0.0,1.07,2.28,0.0,8.9,0.0,0.04,45.7,0.0,0.0,6.35,188.1,0.0,0.11,3.78,1.26,0.0,0.0,0.02,0.0,0.0,0.0,2.05,7.43,24.46,8.2,4.69,21.2,20.24,0.0,0.09,0.0,0.09,0.23,18.67,0.18,0.0,0.37,0.0,0.0,0.0,0.0,0.0,58.49,1.25,51.11,0.0,19.46,0.0,2.74,9.88,129.93,46.42,0.0,0.0,0.51,5.99,1.02,0.0,1.42,1.99,49.69,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.15,8.68,3.87,4.42,0.0,0.17,74.04,0.0,0.0,0.0,1.8,108.64,0.0,328.31,0.0,0.0,1.45,0.11,15.19,0.0,0.06,2.34,1.24,0.0,0.11,81.38,4.06,8.22,0.0,0.0,0.0,0.0,7.83,0.0,0.23,0.09,0.0,0.0,0.0,1.78,26.58,0.09,0.0,0.44,8.76,0.0,0.0,4.71,6.06,0.49,0.0,1.87,0.0,0.4,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.41,55.41,0.0
86.44,0.12,2.87,4.56,0.0,13.92,0.13,28.6,0.0,0.02,4.1,0.0,5.42,0.38,0.22,0.27,0.0,0.0,0.05,90.56,0.0,0.17,0.07,0.0,89.44,0.0,0.7,1.97,63.51,4.31,0.52,72.63,0.17,1.98,0.07,0.0,4.88,0.0,0.0,4.01,0.0,0.7,1.18,0.0,4.39,17.96,0.0,0.49,0.0,1.82,3.39,0.07,0.0,4.05,0.15,0.0,0.0,0.03,0.42,0.0,0.0,0.17,0.05,0.0,0.0,6.7,0.0,0.47,0.0,1.62,2.67,0.0,9.33,0.0,0.03,33.63,0.0,0.08,10.68,209.59,0.0,0.17,7.91,2.0,0.0,0.0,0.17,0.0,0.0,0.0,3.49,6.62,22.33,3.44,7.9,25.1,15.16,0.11,0.13,0.0,0.0,0.1,11.89,0.27,0.0,0.45,0.0,0.0,0.0,0.0,0.0,33.68,0.0,46.75,0.0,13.02,0.0,5.7,5.86,194.26,26.31,0.0,0.0,0.0,9.09,1.6,0.17,1.89,2.41,48.5,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.22,10.71,2.97,7.76,0.0,0.12,55.88,0.0,0.0,0.06,1.67,76.44,0.0,497.1,0.0,0.0,2.39,0.21,41.49,0.0,0.07,4.9,2.0,0.0,0.67,77.76,5.49,17.27,0.0,0.25,0.0,0.0,6.74,0.0,0.0,0.7,0.0,0.0,0.1,0.46,25.94,0.27,0.0,0.63,9.26,0.0,0.0,7.42,7.85,0.37,0.18,0.85,0.0,0.25,0.01,0.0,0.0,0.0,0.94,0.0,0.0,0.91,57.78,1.0
55.5,0.13,1.23,2.23,0.0,8.41,0.18,17.03,0.0,0.02,2.74,0.0,2.47,0.72,0.12,0.1,0.0,0.0,0.16,91.42,0.0,0.18,0.08,0.0,58.87,0.0,0.3,3.39,50.14,2.58,0.62,74.84,0.07,1.2,0.04,0.0,18.93,0.0,0.0,2.94,0.0,0.82,2.28,0.0,4.38,32.3,0.0,0.42,0.0,1.51,2.8,0.1,0.07,2.05,0.0,0.02,0.0,0.0,0.18,0.0,0.0,0.04,0.0,0.0,0.0,4.26,0.17,1.39,0.0,1.14,2.87,0.0,6.46,0.0,0.07,38.73,0.0,0.0,5.78,618.11,0.0,0.29,3.28,1.16,0.0,0.09,0.01,0.0,0.0,0.0,1.65,6.69,27.01,7.8,3.71,19.47,18.82,0.05,0.05,0.0,0.0,0.08,28.67,0.23,0.0,0.92,0.0,0.0,0.0,0.0,0.0,49.77,0.0,52.91,0.0,19.31,0.0,3.53,9.72,102.47,45.49,0.0,0.02,0.14,6.08,1.12,0.0,1.36,2.14,48.36,0.0,0.35,0.0,0.0,0.0,0.62,0.0,0.31,8.84,2.22,3.86,0.0,0.06,60.77,0.0,0.0,0.02,1.29,95.41,0.0,246.67,0.0,0.0,1.81,0.03,12.95,0.11,0.0,2.82,1.57,0.0,0.13,61.78,4.24,8.7,0.07,0.1,0.0,0.3,9.77,0.0,0.13,0.01,0.0,0.0,0.12,0.67,26.59,0.23,0.0,0.68,10.12,0.0,0.0,8.02,8.34,0.95,0.0,1.47,0.0,0.22,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.21,52.65,0.0
78.09,0.0,2.85,4.33,0.0,15.73,0.18,21.47,0.0,0.0,4.0,0.0,2.23,0.29,0.21,0.0,0.0,0.0,0.15,75.11,0.0,0.78,0.0,0.08,92.77,0.0,0.63,0.54,58.77,2.44,0.29,89.75,0.0,1.63,0.04,0.0,7.82,0.0,0.0,3.46,0.0,1.18,1.21,0.0,4.3,23.63,0.0,0.42,0.0,1.94,3.52,0.24,0.0,5.01,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.04,0.06,0.0,0.0,6.81,0.0,0.98,0.0,1.64,3.04,0.0,9.78,0.0,0.0,39.99,0.0,0.0,9.16,351.74,0.0,0.75,7.41,1.29,0.0,0.0,0.15,0.0,0.0,0.0,3.46,8.85,33.78,5.45,3.63,18.07,18.25,0.0,0.05,0.0,0.0,0.15,16.11,0.23,0.0,0.12,0.0,0.0,0.0,0.0,0.0,46.68,0.0,51.83,0.0,12.03,0.0,4.77,7.36,164.68,26.92,0.0,0.0,0.0,6.76,1.59,0.0,2.09,2.46,55.22,0.0,0.0,0.0,0.0,0.02,0.54,0.0,0.24,9.7,2.67,5.6,0.0,0.06,57.68,0.0,0.0,0.0,2.03,70.21,0.0,394.83,0.0,0.0,1.31,0.06,19.06,0.0,0.02,3.04,2.09,0.0,0.38,92.23,5.17,14.03,0.0,0.0,0.0,0.0,8.89,0.0,0.06,0.19,0.0,0.0,0.0,0.82,32.88,0.26,0.0,0.99,8.39,0.0,0.0,7.66,9.17,2.38,0.0,1.06,0.0,0.17,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.33,69.26,1.0
63.61,0.06,2.9,4.02,0.0,10.73,0.2,25.62,0.0,0.0,5.37,0.0,5.05,0.39,0.07,0.0,0.0,0.0,0.1,72.82,0.0,0.45,0.14,0.0,84.58,0.0,0.55,0.17,48.73,3.08,0.42,69.61,0.13,1.8,0.04,0.0,16.02,0.0,0.0,4.17,0.0,0.64,2.21,0.0,3.48,18.54,0.0,0.38,0.0,2.13,5.42,0.08,0.0,2.86,0.0,0.0,0.0,0.03,0.12,0.0,0.0,0.45,0.05,0.02,0.0,5.36,0.0,0.35,0.0,1.04,3.87,0.0,12.24,0.0,0.03,42.69,0.0,0.0,10.45,426.01,0.0,0.35,5.6,0.95,0.0,0.0,0.01,0.15,0.0,0.17,2.75,8.48,31.35,1.17,3.66,22.54,20.52,0.0,0.04,0.0,0.07,0.28,13.41,0.49,0.0,1.32,0.0,0.0,0.0,0.0,0.0,38.94,0.0,55.36,0.0,13.95,0.0,4.8,7.77,136.98,35.42,0.0,0.0,0.13,8.21,1.45,0.0,1.88,3.24,61.7,0.0,0.55,0.0,0.0,0.0,0.67,0.37,0.28,8.32,1.89,5.83,0.0,0.08,60.83,0.0,0.0,0.0,0.89,100.98,0.0,410.47,0.0,0.0,1.26,0.04,23.64,0.0,0.07,1.85,2.88,0.0,0.52,77.74,6.81,19.36,0.0,0.17,0.0,0.0,15.45,0.0,0.06,0.53,0.0,0.0,0.16,2.51,27.48,0.18,0.0,0.15,6.06,0.31,0.0,10.14,5.82,1.84,0.27,0.61,0.0,0.2,0.05,0.0,0.0,0.0,0.84,0.0,0.0,0.19,87.46,0.0
63.57,0.22,3.79,3.92,0.0,17.2,0.09,19.58,0.0,0.0,3.25,0.0,3.0,0.61,0.15,0.18,0.0,0.0,0.04,72.18,0.0,0.31,0.0,0.0,104.32,0.0,0.77,0.56,49.04,3.26,0.31,69.38,0.04,1.81,0.03,0.0,4.19,0.31,0.0,3.79,0.0,0.66,2.4,0.0,3.48,19.45,0.0,0.12,0.0,1.88,3.5,0.09,0.0,4.46,0.07,0.0,0.0,0.05,0.19,0.0,0.0,0.08,0.0,0.0,0.0,7.94,0.0,0.52,0.0,1.42,3.71,0.0,9.58,0.0,0.12,39.08,0.0,0.0,9.03,482.32,0.0,0.0,7.5,1.79,0.0,0.0,0.05,0.0,0.0,0.0,3.28,5.45,35.59,2.59,4.01,21.95,17.51,0.0,0.1,0.11,0.0,0.16,21.75,0.39,0.13,0.94,0.0,0.25,0.0,0.0,0.0,36.24,0.0,43.26,0.0,13.01,0.0,5.02,6.24,184.81,18.31,0.0,0.0,0.0,8.29,1.35,0.0,1.65,2.74,51.09,0.0,0.37,0.0,0.0,0.0,1.04,0.01,0.1,9.32,2.44,7.11,0.0,0.03,52.61,0.0,0.0,0.0,1.67,65.93,0.0,370.18,0.0,0.0,2.08,0.12,27.19,0.0,0.08,2.79,2.77,0.0,0.41,79.52,5.39,20.18,0.0,0.15,0.0,0.0,9.6,0.0,0.0,0.7,0.0,0.0,0.0,1.51,25.5,0.35,0.0,0.63,7.39,0.0,0.0,7.44,8.31,0.99,0.17,0.77,0.0,0.39,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.58,68.59,0.0
112.59,0.07,3.12,4.54,0.0,6.3,0.12,41.93,0.0,0.06,9.54,0.0,3.08,0.73,0.1,0.0,0.0,0.0,0.22,94.25,0.0,0.5,0.0,0.0,49.67,0.0,0.66,1.7,114.44,1.22,0.52,52.54,0.04,1.43,0.2,0.0,12.9,0.58,0.0,3.88,0.0,1.18,1.1,0.0,3.26,36.21,0.0,0.29,0.0,1.55,3.05,0.03,0.0,5.06,0.09,0.0,0.0,0.08,0.1,0.0,0.0,0.34,0.0,0.0,0.0,3.36,0.03,0.56,0.0,0.29,2.37,0.0,6.81,0.0,0.12,26.97,0.0,0.09,14.47,26.54,0.0,0.1,3.08,2.31,0.0,0.0,0.0,0.0,0.0,0.0,2.31,6.92,17.98,14.03,11.29,15.68,14.39,0.0,0.03,0.0,0.0,0.17,15.15,0.24,0.0,1.1,0.0,0.0,0.0,0.0,0.0,40.67,0.0,68.25,0.0,10.57,0.0,5.0,5.67,116.17,151.14,0.0,0.0,0.59,6.1,2.44,0.0,2.12,1.35,44.48,0.0,0.18,0.0,0.0,0.0,0.72,0.0,0.07,15.48,1.62,4.61,0.0,0.15,52.03,0.0,0.0,0.02,0.93,120.69,0.0,336.4,0.0,0.0,1.07,0.27,99.14,0.0,0.19,5.78,2.61,0.0,0.49,118.92,5.84,5.51,0.0,0.23,0.1,0.0,8.07,0.0,0.2,0.05,0.0,0.0,0.0,1.69,29.69,0.32,0.0,0.43,5.14,0.0,0.0,5.19,13.16,1.67,0.0,1.69,0.0,0.75,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.14,51.7,0.0
70.73,0.37,3.24,4.58,0.0,19.45,0.16,19.74,0.05,0.02,6.83,0.0,2.79,0.32,0.19,0.0,0.0,0.0,0.41,81.51,0.0,1.62,0.17,0.05,78.38,0.0,0.53,1.05,62.89,2.82,0.47,83.64,0.12,2.27,0.13,0.0,88.79,0.31,0.0,3.24,0.0,0.37,2.55,0.0,3.98,23.75,0.0,0.0,0.0,1.96,2.77,0.11,0.0,6.99,0.0,0.0,0.0,0.02,0.58,0.0,0.0,0.08,0.0,0.0,0.0,6.54,0.0,0.94,0.0,1.21,3.31,0.0,8.16,0.0,0.04,26.84,0.0,0.0,10.0,301.53,0.0,0.0,5.23,2.65,0.0,0.0,0.03,0.0,0.0,0.0,2.75,23.02,29.76,3.45,4.15,21.98,18.31,0.0,0.03,0.0,0.0,0.13,14.08,0.51,0.0,0.21,0.0,0.0,0.0,0.0,0.0,43.02,0.0,46.45,0.0,11.83,0.0,4.1,8.24,143.25,35.11,0.0,0.0,0.0,7.95,1.64,0.0,2.02,2.92,60.25,0.0,0.38,0.0,0.0,0.0,0.66,0.0,0.14,12.98,1.63,4.89,0.0,0.03,50.46,0.0,0.0,0.02,1.99,91.06,0.0,406.32,0.0,0.0,1.1,0.07,39.61,0.0,0.0,3.85,2.32,0.0,0.38,85.97,5.64,11.55,0.0,0.23,0.0,0.0,6.65,0.0,0.0,0.41,0.0,0.0,0.0,0.72,27.56,0.17,0.0,0.47,10.51,0.0,0.0,6.57,8.49,0.82,0.22,1.02,0.0,0.31,0.11,0.0,0.0,0.0,1.99,0.0,0.0,0.38,68.73,1.0
55.35,0.06,3.69,4.5,0.0,8.11,0.18,16.26,0.0,0.05,4.83,0.0,2.75,0.29,0.16,0.0,0.0,0.0,0.05,63.53,0.0,0.25,0.0,0.04,83.25,0.0,0.45,1.13,45.48,3.47,0.34,64.92,0.05,1.66,0.17,0.0,5.54,0.0,0.15,3.7,0.0,1.17,1.21,0.0,4.1,20.47,0.0,0.42,0.0,2.13,4.0,0.07,0.0,4.98,0.17,0.0,0.0,0.03,0.56,0.0,0.0,0.19,0.0,0.0,0.0,7.66,0.0,0.83,0.0,1.53,3.48,0.0,5.91,0.0,0.04,29.96,0.0,0.0,7.94,509.1,0.0,0.28,6.19,1.63,0.0,0.0,0.0,0.0,0.0,0.0,3.31,2.37,26.22,4.12,5.15,22.12,17.07,0.0,0.02,0.0,0.0,0.15,22.1,0.45,0.0,1.92,0.0,0.0,0.0,0.0,0.0,34.56,0.0,38.09,0.0,10.83,0.0,6.37,6.42,166.7,25.51,0.0,0.0,0.0,7.4,1.8,0.0,2.15,2.88,47.28,0.0,0.17,0.0,0.0,0.0,1.68,0.0,0.12,12.22,2.46,6.7,0.0,0.16,40.71,0.0,0.0,0.0,4.09,59.37,0.0,318.91,0.0,0.0,1.59,0.08,57.66,0.0,0.1,3.85,3.17,0.0,0.58,70.51,4.82,11.42,0.0,0.09,0.0,0.0,9.04,0.1,0.0,0.42,0.0,0.0,0.0,0.76,27.6,0.0,0.0,0.71,8.43,0.0,0.0,7.76,11.24,0.96,0.0,0.69,0.0,0.15,0.01,0.0,0.0,0.0,1.36,0.0,0.0,0.4,66.27,1.0
73.24,0.0,3.74,4.37,0.0,12.86,0.2,30.22,0.0,0.02,4.07,0.0,4.95,0.27,0.15,0.0,0.0,0.0,0.1,81.23,0.0,0.24,0.07,0.0,116.46,0.0,0.82,1.86,58.77,3.31,0.59,82.44,0.08,1.98,0.0,0.0,2.73,0.0,0.0,3.69,0.0,0.49,2.72,0.0,4.1,21.39,0.0,0.26,0.0,1.92,4.06,0.11,0.0,4.35,0.08,0.0,0.0,0.02,0.32,0.0,0.0,0.07,0.0,0.02,0.0,6.91,0.0,0.77,0.0,1.64,3.41,0.0,11.83,0.0,0.07,44.04,0.0,0.0,11.2,267.09,0.0,0.35,8.16,1.33,0.13,0.0,0.3,0.15,0.0,0.0,4.04,6.33,32.8,3.97,5.13,22.14,18.07,0.0,0.11,0.0,0.0,0.0,24.34,0.49,0.0,0.28,0.0,0.0,0.0,0.0,0.0,36.45,0.0,52.66,0.0,12.2,0.0,5.4,6.66,247.87,33.56,0.0,0.0,0.0,9.67,1.55,0.0,1.98,2.37,58.29,0.0,0.0,0.0,0.0,0.0,2.32,0.0,0.11,10.69,2.69,7.46,0.0,0.11,54.3,0.0,0.0,0.0,1.79,83.53,0.0,546.4,0.0,0.0,1.88,0.2,15.63,0.0,0.02,3.1,2.38,0.0,0.38,100.77,6.41,23.21,0.0,0.27,0.0,0.0,9.65,0.0,0.0,0.54,0.0,0.0,0.11,1.32,29.43,0.19,0.0,0.32,6.2,0.0,0.0,7.56,8.25,1.31,0.27,0.45,0.0,0.08,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.56,68.17,0.0
75.45,0.0,3.21,5.38,0.0,14.7,0.0,24.76,0.0,0.0,4.04,0.0,2.12,0.0,0.25,0.0,0.0,0.0,0.06,74.69,0.0,0.36,0.09,0.0,93.86,0.0,0.62,0.9,53.02,3.28,0.47,71.69,0.12,1.91,0.0,0.0,14.18,0.19,0.0,3.96,0.0,1.12,2.91,0.0,4.25,20.18,0.31,0.48,0.0,1.64,3.81,0.05,0.0,4.76,0.26,0.0,0.0,0.04,0.21,0.0,0.0,0.04,0.0,0.0,0.0,5.85,0.07,0.34,0.0,1.41,3.31,0.0,9.47,0.0,0.0,36.44,0.0,0.1,10.95,374.07,0.0,0.11,7.94,1.72,0.0,0.0,0.34,0.0,0.0,0.21,3.76,5.47,32.34,4.55,4.42,22.52,18.74,0.0,0.03,0.0,0.0,0.04,13.26,0.6,0.0,0.29,0.0,0.0,0.0,0.0,0.0,38.15,0.0,48.94,0.0,10.33,0.0,4.73,7.63,173.6,34.22,0.0,0.0,0.17,8.28,1.53,0.0,2.29,2.93,51.78,0.0,0.19,0.0,0.0,0.0,0.98,0.0,0.34,7.32,1.47,6.79,0.0,0.1,57.83,0.0,0.0,0.05,1.51,71.06,0.0,354.35,0.0,0.0,2.09,0.09,17.97,0.0,0.03,3.02,2.85,0.0,0.59,82.68,5.79,18.34,0.0,0.36,0.0,0.0,7.07,0.0,0.0,0.62,0.0,0.0,0.0,1.09,27.59,0.2,0.0,0.49,8.05,0.0,0.0,7.42,11.8,0.74,0.0,0.43,0.0,0.17,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.23,64.85,0.0
